transaction_id,user_id,transaction_time,amount,rule_score,behavioral_risk_score,model_score,final_score,risk_class,triggered_rules
txn_002957,user_0030,2024-02-08 22:42:22.690186133,60.52,0.1,0.0,0.013300059177575412,0.04032002367103016,low_risk,['increasing_sequence']
txn_003025,user_0030,2024-02-09 15:03:50.577289409,72.9,0.1,0.0,0.01654736186755711,0.04161894474702284,low_risk,['increasing_sequence']
txn_003250,user_0030,2024-02-12 21:28:49.153949334,34.7,0.0,0.0,0.018077086094480613,0.007230834437792245,low_risk,[]
txn_003744,user_0030,2024-02-19 17:15:10.443653543,57.69,0.0,0.0,0.023891037538693413,0.009556415015477366,low_risk,[]
txn_003931,user_0030,2024-02-22 00:15:09.251553532,57.38,0.0,0.0,0.0168612926771404,0.00674451707085616,low_risk,[]
txn_003961,user_0030,2024-02-22 13:04:27.348808410,58.48,0.0,0.0,0.0166284128718842,0.00665136514875368,low_risk,[]
txn_003999,user_0030,2024-02-22 21:40:33.490256411,69.88,0.1,0.0,0.020514496802788655,0.04320579872111546,low_risk,['increasing_sequence']
txn_004114,user_0030,2024-02-24 14:18:34.304404120,48.3,0.0,0.0,0.030064659537700066,0.012025863815080027,low_risk,[]
txn_004165,user_0030,2024-02-25 09:02:18.688451465,64.33,0.0,0.0,0.027089663182006906,0.010835865272802763,low_risk,[]
txn_004260,user_0030,2024-02-26 15:53:30.032113899,55.32,0.0,0.0,0.02514861406360182,0.010059445625440729,low_risk,[]
txn_004326,user_0030,2024-02-27 12:59:52.774720501,8447.31,0.7,0.8,0.9999467184017954,0.8449786873607181,high_risk,"['jump_from_previous', 'high_vs_average', 'high_share_of_total']"
txn_004465,user_0030,2024-02-29 08:16:20.015259065,45.84,0.0,0.0,4.987704447546021e-05,1.9950817790184086e-05,low_risk,[]
txn_000120,user_0031,2024-01-02 17:51:47.247851043,136.87,0.0,0.0,0.01842564463680863,0.007370257854723453,low_risk,[]
txn_000332,user_0031,2024-01-05 09:28:27.192292586,137.66,0.0,0.0,0.09113635532984367,0.03645454213193747,low_risk,[]
txn_000446,user_0031,2024-01-07 01:22:11.017161420,114.99,0.0,0.0,0.020638952475620913,0.008255580990248366,low_risk,[]
txn_000722,user_0031,2024-01-10 08:59:14.586919170,145.32,0.0,0.0,0.05455524166288793,0.021822096665155173,low_risk,[]
txn_000811,user_0031,2024-01-11 11:44:21.393382523,141.1,0.0,0.0,0.04866555856115436,0.019466223424461745,low_risk,[]
txn_000828,user_0031,2024-01-11 16:30:47.401157161,153.8,0.0,0.0,0.03924531201595188,0.015698124806380755,low_risk,[]
txn_000838,user_0031,2024-01-11 20:39:15.065874173,122.58,0.0,0.0,0.009480793015192808,0.0037923172060771236,low_risk,[]
txn_000857,user_0031,2024-01-12 04:29:44.239920690,164.75,0.0,0.0,0.029533860856624825,0.011813544342649931,low_risk,[]
txn_001238,user_0031,2024-01-17 10:51:05.253488985,191.0,0.1,0.0,0.5763747920422803,0.2655499168169121,low_risk,['increasing_sequence']
txn_001390,user_0031,2024-01-19 13:53:56.123660923,267.4,0.1,0.0,0.806847745007746,0.3577390980030984,low_risk,['increasing_sequence']
txn_001691,user_0031,2024-01-23 04:02:17.903403614,362.9,0.1,0.015171980424889098,0.9996013595888532,0.43863353894176355,medium_risk,['increasing_sequence']
txn_001777,user_0031,2024-01-24 13:42:55.035308448,477.5,0.1,0.035487548816789366,0.9946756737878982,0.4417421567193566,medium_risk,['increasing_sequence']
txn_001843,user_0031,2024-01-25 09:30:04.776950976,79.2,0.0,0.0,0.00019733883779284034,7.893553511713614e-05,low_risk,[]
txn_001892,user_0031,2024-01-26 04:18:30.145124454,149.91,0.0,0.0,0.0013582524087876744,0.0005433009635150697,low_risk,[]
txn_002045,user_0031,2024-01-28 00:59:54.813008532,133.3,0.0,0.0,0.0006898812144189015,0.0002759524857675606,low_risk,[]
txn_002447,user_0031,2024-02-02 08:33:26.692002571,126.3,0.0,0.0,0.0006898812144189015,0.0002759524857675606,low_risk,[]
txn_002452,user_0031,2024-02-02 09:48:15.880894423,130.59,0.0,0.0,0.0006898812144189015,0.0002759524857675606,low_risk,[]
txn_002620,user_0031,2024-02-04 10:32:14.135062501,125.76,0.0,0.0,0.0006898812144189015,0.0002759524857675606,low_risk,[]
txn_002819,user_0031,2024-02-07 00:30:46.766272347,121.16,0.0,0.0,0.0006898812144189015,0.0002759524857675606,low_risk,[]
txn_002947,user_0031,2024-02-08 19:51:03.797373367,104.89,0.0,0.0,0.00032263223141206073,0.0001290528925648243,low_risk,[]
txn_002958,user_0031,2024-02-08 22:51:39.593800675,161.7,0.0,0.0,0.015952827143356167,0.006381130857342467,low_risk,[]
txn_003324,user_0031,2024-02-13 18:09:02.128172258,142.57,0.0,0.0,0.002166289035272778,0.0008665156141091112,low_risk,[]
txn_003475,user_0031,2024-02-15 21:19:50.324276675,141.65,0.0,0.0,0.0013506581687576108,0.0005402632675030444,low_risk,[]
txn_003767,user_0031,2024-02-20 03:43:34.883472911,111.87,0.0,0.0,0.00019733883779284034,7.893553511713614e-05,low_risk,[]
txn_004115,user_0031,2024-02-24 14:31:44.870690951,149.97,0.0,0.0,0.0059463598545508025,0.0023785439418203213,low_risk,[]
txn_004168,user_0031,2024-02-25 09:26:30.806837692,136.55,0.0,0.0,0.0015055120809340681,0.0006022048323736273,low_risk,[]
txn_000080,user_0032,2024-01-02 03:56:41.484160986,45.77,0.0,0.0,0.014555252913850916,0.005822101165540367,low_risk,[]
txn_001127,user_0032,2024-01-15 22:23:12.510718604,38.26,0.0,0.0,0.028792752680767083,0.011517101072306834,low_risk,[]
txn_001269,user_0032,2024-01-17 19:31:52.884004362,37.55,0.0,0.0,0.06834337470147164,0.027337349880588658,low_risk,[]
txn_001332,user_0032,2024-01-18 16:53:11.508187630,25.17,0.0,0.0,0.034390901106206434,0.013756360442482574,low_risk,[]
txn_001799,user_0032,2024-01-24 18:45:29.379261186,54.3,0.0,0.005899880810488672,0.10184435626454691,0.04221271270844094,low_risk,[]
txn_001836,user_0032,2024-01-25 05:58:57.112619223,32.11,0.0,0.0,0.07422086415632972,0.029688345662531892,low_risk,[]
txn_002081,user_0032,2024-01-28 13:44:52.432140913,24.82,0.0,0.0,0.03139752272043534,0.012559009088174138,low_risk,[]
txn_002432,user_0032,2024-02-02 04:32:25.961870176,43.65,0.0,0.0,0.09025943724089917,0.03610377489635967,low_risk,[]
txn_002528,user_0032,2024-02-03 08:00:15.095761646,41.81,0.0,0.0,0.10501407224228165,0.042005628896912665,low_risk,[]
txn_002914,user_0032,2024-02-08 07:48:28.801103579,1427.79,0.7,0.8,0.9999467184017954,0.8449786873607181,high_risk,"['jump_from_previous', 'high_vs_average', 'high_share_of_total']"
txn_003219,user_0032,2024-02-12 09:50:54.277217811,43.35,0.0,0.0,0.00019733883779284034,7.893553511713614e-05,low_risk,[]
txn_003577,user_0032,2024-02-17 08:14:12.201483447,47.0,0.0,0.0,0.0016880034351796943,0.0006752013740718778,low_risk,[]
txn_003900,user_0032,2024-02-21 14:24:33.685956538,41.77,0.0,0.0,0.000769065757333996,0.0003076263029335984,low_risk,[]
txn_004354,user_0032,2024-02-27 17:18:02.462036970,33.0,0.0,0.0,0.0007470835065843059,0.0002988334026337224,low_risk,[]
txn_004501,user_0032,2024-02-29 17:45:52.246442049,33.25,0.0,0.0,0.0007470835065843059,0.0002988334026337224,low_risk,[]
txn_000060,user_0033,2024-01-01 20:17:46.642074260,206.25,0.0,0.0,0.0275690369110496,0.01102761476441984,low_risk,[]
txn_000704,user_0033,2024-01-10 04:03:03.960846643,182.32,0.0,0.0,0.06820589688106493,0.027282358752425975,low_risk,[]
txn_000820,user_0033,2024-01-11 14:05:56.473301815,269.47,0.0,0.0,0.7574492583177583,0.30297970332710333,low_risk,[]
txn_000989,user_0033,2024-01-14 02:30:44.350891726,377.26,0.1,0.0,0.8258045144411674,0.36532180577646695,low_risk,['increasing_sequence']
txn_001528,user_0033,2024-01-21 01:37:35.633191854,512.0,0.1,0.004598384864820205,0.9639924140717541,0.4217465618449067,medium_risk,['increasing_sequence']
txn_002748,user_0033,2024-02-06 04:36:52.957703604,673.68,0.1,0.04016063872048819,0.9796977843406621,0.4369192734163869,medium_risk,['increasing_sequence']
txn_003946,user_0033,2024-02-22 08:45:37.339742019,199.87,0.0,0.0,0.003685797394463779,0.0014743189577855118,low_risk,[]
txn_000124,user_0034,2024-01-02 19:53:33.032902182,28.71,0.0,0.0,0.008151367831126261,0.0032605471324505045,low_risk,[]
txn_000322,user_0034,2024-01-05 05:44:13.310557437,44.56,0.0,0.0,0.03385349173459931,0.013541396693839726,low_risk,[]
txn_000696,user_0034,2024-01-09 23:45:33.404676914,55.2,0.1,0.0,0.045866015757865336,0.05334640630314613,low_risk,['increasing_sequence']
txn_000858,user_0034,2024-01-12 04:55:36.653607914,34.65,0.0,0.0,0.03797807244000147,0.015191228976000587,low_risk,[]
txn_000895,user_0034,2024-01-12 17:54:39.985855212,52.21,0.0,0.0,0.03581091319905724,0.014324365279622898,low_risk,[]
txn_001262,user_0034,2024-01-17 17:46:26.820898831,14.1,0.0,0.0,0.033993950985092156,0.013597580394036864,low_risk,[]
txn_001286,user_0034,2024-01-17 23:42:52.235992857,47.19,0.0,0.05050531914893616,0.10519990472300934,0.05470629167643778,low_risk,[]
txn_001565,user_0034,2024-01-21 09:58:18.570451612,81.76,0.1,0.0034487744920830067,0.20550613480355576,0.11806464754444305,low_risk,['increasing_sequence']
txn_002109,user_0034,2024-01-28 21:50:31.616178195,52.05,0.0,0.0,0.08862764243126237,0.035451056972504946,low_risk,[]
txn_002403,user_0034,2024-02-01 20:17:21.187636584,34.94,0.0,0.0,0.022958361503899485,0.009183344601559795,low_risk,[]
txn_003625,user_0034,2024-02-18 00:17:16.504701232,58.47,0.0,0.0,0.06451692783746886,0.025806771134987545,low_risk,[]
txn_003827,user_0034,2024-02-20 18:30:05.048124416,2507.71,0.7999999999999999,0.8,0.9999814778244542,0.8799925911297817,high_risk,"['jump_from_previous', 'high_vs_average', 'high_share_of_total', 'increasing_sequence']"
txn_004029,user_0034,2024-02-23 06:15:39.219442567,50.29,0.0,0.0,4.987704447546021e-05,1.9950817790184086e-05,low_risk,[]
txn_004315,user_0034,2024-02-27 08:54:35.559638042,14.99,0.0,0.0,0.0007787288476065242,0.0003114915390426097,low_risk,[]
txn_004329,user_0034,2024-02-27 13:12:20.074523578,15.78,0.0,0.0,0.0017693296306536576,0.0007077318522614631,low_risk,[]
txn_000017,user_0035,2024-01-01 04:24:28.767615457,57.24,0.0,0.0,0.015084089195172132,0.0060336356780688535,low_risk,[]
txn_000267,user_0035,2024-01-04 12:40:24.683757011,68.6,0.0,0.0,0.06098315181997305,0.02439326072798922,low_risk,[]
txn_000268,user_0035,2024-01-04 12:50:17.119116805,65.88,0.0,0.0,0.07367770368646333,0.029471081474585333,low_risk,[]
txn_000459,user_0035,2024-01-07 02:32:47.692388113,64.46,0.0,0.0,0.08730639375306515,0.03492255750122606,low_risk,[]
txn_000919,user_0035,2024-01-13 02:14:03.998152048,56.07,0.0,0.0,0.09640038005396974,0.0385601520215879,low_risk,[]
txn_001163,user_0035,2024-01-16 12:22:09.891518509,58.76,0.0,0.0,0.1355343201728921,0.05421372806915684,low_risk,[]
txn_001804,user_0035,2024-01-24 19:36:53.139769058,64.04,0.1,0.0,0.10484209068831618,0.07693683627532646,low_risk,['increasing_sequence']
txn_002369,user_0035,2024-02-01 05:18:41.284044985,113.99,0.1,0.0,0.8713792024987511,0.38355168099950043,low_risk,['increasing_sequence']
txn_002505,user_0035,2024-02-03 01:11:51.351516902,159.59,0.1,0.0162683957453009,0.9944728139211011,0.4368562245047657,medium_risk,['increasing_sequence']
txn_002506,user_0035,2024-02-03 01:23:19.530022256,216.59,0.1,0.03754074763981203,0.9993925982506832,0.4441422262102263,medium_risk,['increasing_sequence']
txn_002827,user_0035,2024-02-07 02:41:52.586032583,284.98,0.1,0.05400661464300382,0.999640969569304,0.4483580414884726,medium_risk,['increasing_sequence']
txn_002829,user_0035,2024-02-07 04:20:07.445311560,75.23,0.0,0.0,0.0012834900788521947,0.0005133960315408779,low_risk,[]
txn_002863,user_0035,2024-02-07 15:31:20.531116673,66.36,0.0,0.0,0.0047450383144694705,0.0018980153257877883,low_risk,[]
txn_003380,user_0035,2024-02-14 11:41:00.245350705,57.67,0.0,0.0,0.0006898812144189015,0.0002759524857675606,low_risk,[]
txn_003574,user_0035,2024-02-17 06:31:05.991343582,59.35,0.0,0.0,0.0010002312275772902,0.0004000924910309161,low_risk,[]
txn_003613,user_0035,2024-02-17 21:10:36.774594145,66.73,0.1,0.0,0.0015660765680182405,0.035626430627207294,low_risk,['increasing_sequence']
txn_003705,user_0035,2024-02-19 04:25:24.592823753,62.89,0.0,0.0,0.0006898812144189015,0.0002759524857675606,low_risk,[]
txn_003724,user_0035,2024-02-19 10:54:14.696583055,67.11,0.0,0.0,0.0010681171823455908,0.00042724687293823634,low_risk,[]
txn_003794,user_0035,2024-02-20 09:40:55.532177537,67.1,0.0,0.0,0.0010681171823455908,0.00042724687293823634,low_risk,[]
txn_003872,user_0035,2024-02-21 05:13:59.652091911,62.49,0.0,0.0,0.005689881214418902,0.0022759524857675606,low_risk,[]
txn_004155,user_0035,2024-02-25 05:19:18.480952268,57.26,0.0,0.0,0.0006898812144189015,0.0002759524857675606,low_risk,[]
txn_004214,user_0035,2024-02-26 02:03:01.071021318,70.04,0.0,0.0,0.0015660765680182405,0.0006264306272072963,low_risk,[]
txn_004241,user_0035,2024-02-26 09:11:49.765750196,61.25,0.0,0.0,0.0006898812144189015,0.0002759524857675606,low_risk,[]
txn_004242,user_0035,2024-02-26 09:34:29.765766681,59.28,0.0,0.0,0.004575397085788281,0.0018301588343153125,low_risk,[]
txn_000081,user_0036,2024-01-02 03:58:07.733296510,30.77,0.0,0.0,0.024087704770451867,0.009635081908180748,low_risk,[]
txn_000726,user_0036,2024-01-10 10:05:46.704402889,33.9,0.0,0.0,0.08933883658676986,0.035735534634707945,low_risk,[]
txn_000837,user_0036,2024-01-11 19:41:33.437975700,34.18,0.1,0.0,0.09219562786755411,0.07187825114702165,low_risk,['increasing_sequence']
txn_001230,user_0036,2024-01-17 09:18:42.574152995,33.09,0.0,0.0,0.10899793119502756,0.043599172478011025,low_risk,[]
txn_001654,user_0036,2024-01-22 13:26:53.552066207,34.3,0.0,0.0,0.14827759636916707,0.05931103854766683,low_risk,[]
txn_001995,user_0036,2024-01-27 08:18:01.757791517,292.71,0.6,0.6442128832618507,0.9999352704312714,0.7710273289879712,high_risk,"['jump_from_previous', 'high_vs_average', 'increasing_sequence']"
txn_002122,user_0036,2024-01-29 02:24:22.858632762,30.97,0.0,0.0,0.027070940649106253,0.010828376259642503,low_risk,[]
txn_002708,user_0036,2024-02-05 17:35:02.059267869,30.33,0.0,0.0,0.02366091919266873,0.009464367677067494,low_risk,[]
txn_003406,user_0036,2024-02-14 19:06:19.397661750,27.48,0.0,0.0,0.026709613198444053,0.010683845279377623,low_risk,[]
txn_003443,user_0036,2024-02-15 09:22:58.257873447,31.33,0.0,0.0,0.037275686289111425,0.01491027451564457,low_risk,[]
txn_003533,user_0036,2024-02-16 16:45:20.651189502,34.67,0.1,0.0,0.03542102893967645,0.049168411575870576,low_risk,['increasing_sequence']
txn_003612,user_0036,2024-02-17 21:07:52.719721694,39.66,0.1,0.0,0.03999212764466045,0.05099685105786418,low_risk,['increasing_sequence']
txn_000087,user_0037,2024-01-02 05:10:21.411931995,34.1,0.0,0.0,0.01568200213180472,0.006272800852721888,low_risk,[]
txn_000173,user_0037,2024-01-03 10:51:10.026976359,18.47,0.0,0.0,0.014870156792191351,0.005948062716876541,low_risk,[]
txn_000189,user_0037,2024-01-03 16:42:56.235791729,34.78,0.0,0.0,0.04831479053762472,0.01932591621504989,low_risk,[]
txn_000500,user_0037,2024-01-07 13:52:29.632464165,36.56,0.1,0.0,0.07870673508532944,0.06648269403413178,low_risk,['increasing_sequence']
txn_000690,user_0037,2024-01-09 22:31:41.040546637,28.35,0.0,0.0,0.04993301955498239,0.019973207821992956,low_risk,[]
txn_000813,user_0037,2024-01-11 11:52:49.483163406,37.42,0.0,0.0,0.07698938125807932,0.03079575250323173,low_risk,[]
txn_001338,user_0037,2024-01-18 18:47:52.741902976,22.63,0.0,0.0,0.02218082421080296,0.008872329684321185,low_risk,[]
txn_001361,user_0037,2024-01-19 02:34:15.688537250,475.48,0.5,0.6662722840047375,0.9999467184017954,0.7415467583619025,high_risk,"['jump_from_previous', 'high_vs_average']"
txn_001413,user_0037,2024-01-19 21:09:01.883291172,33.94,0.0,0.0,0.004398183326478036,0.0017592733305912146,low_risk,[]
txn_001492,user_0037,2024-01-20 15:07:33.730339095,36.47,0.0,0.0,0.00689575387148783,0.0027583015485951323,low_risk,[]
txn_001526,user_0037,2024-01-21 01:21:13.366327355,30.25,0.0,0.0,0.004717754689731864,0.0018871018758927457,low_risk,[]
txn_001730,user_0037,2024-01-23 21:08:32.705830321,41.89,0.0,0.0,0.004779083299699938,0.0019116333198799754,low_risk,[]
txn_001869,user_0037,2024-01-25 21:14:45.898055677,39.93,0.0,0.0,0.003994832049650156,0.0015979328198600625,low_risk,[]
txn_001899,user_0037,2024-01-26 06:06:46.250055670,24.81,0.0,0.0,0.00659633757615552,0.0026385350304622083,low_risk,[]
txn_002078,user_0037,2024-01-28 11:36:15.479749948,32.41,0.0,0.0,0.0037979293213521387,0.0015191717285408556,low_risk,[]
txn_002201,user_0037,2024-01-30 08:40:38.075295643,24.16,0.0,0.0,0.0028238200173297044,0.0011295280069318818,low_risk,[]
txn_002394,user_0037,2024-02-01 16:17:27.582994392,29.12,0.0,0.0,0.003407898055906593,0.0013631592223626373,low_risk,[]
txn_002523,user_0037,2024-02-03 06:47:46.012720182,31.49,0.1,0.0,0.004832186541474141,0.03693287461658965,low_risk,['increasing_sequence']
txn_002661,user_0037,2024-02-05 01:03:04.368536326,28.7,0.0,0.0,0.005145864482936287,0.002058345793174515,low_risk,[]
txn_002980,user_0037,2024-02-09 04:54:10.545426882,21.5,0.0,0.0,0.004494950417042473,0.0017979801668169893,low_risk,[]
txn_003024,user_0037,2024-02-09 15:03:04.404349626,31.17,0.0,0.0,0.009617845676766186,0.0038471382707064745,low_risk,[]
txn_003726,user_0037,2024-02-19 11:17:01.310914675,30.98,0.0,0.0,0.010922470716585747,0.0043689882866342995,low_risk,[]
txn_003804,user_0037,2024-02-20 12:49:43.813223297,39.65,0.0,0.0,0.028302297690836323,0.01132091907633453,low_risk,[]
txn_003973,user_0037,2024-02-22 16:11:45.017832228,40.41,0.1,0.0,0.028734916979628714,0.046493966791851485,low_risk,['increasing_sequence']
txn_004123,user_0037,2024-02-24 17:15:43.965010557,36.74,0.0,0.0,0.013201779918916343,0.005280711967566538,low_risk,[]
txn_004382,user_0037,2024-02-28 03:52:10.559013472,25.79,0.0,0.0,0.02353970133264426,0.009415880533057704,low_risk,[]
txn_004403,user_0037,2024-02-28 10:04:34.555330587,33.06,0.0,0.0,0.01783289972381699,0.007133159889526797,low_risk,[]
txn_000007,user_0038,2024-01-01 02:20:54.314113219,84.92,0.0,0.0,0.01842564463680863,0.007370257854723453,low_risk,[]
txn_000101,user_0038,2024-01-02 11:15:22.160568092,103.16,0.0,0.0,0.045664531127020076,0.018265812450808033,low_risk,[]
txn_000122,user_0038,2024-01-02 18:40:11.696901611,88.98,0.0,0.0,0.11952483032165687,0.04780993212866275,low_risk,[]
txn_000208,user_0038,2024-01-03 22:04:52.085894888,66.89,0.0,0.0,0.025952940997164463,0.010381176398865787,low_risk,[]
txn_000321,user_0038,2024-01-05 05:30:17.595770268,82.76,0.0,0.0,0.07977671349140691,0.03191068539656277,low_risk,[]
txn_000393,user_0038,2024-01-06 09:40:45.315862716,121.26,0.1,0.0,0.29394828957046554,0.1525793158281862,low_risk,['increasing_sequence']
txn_000659,user_0038,2024-01-09 11:39:39.797126072,88.31,0.0,0.0,0.06879365195293075,0.0275174607811723,low_risk,[]
txn_000742,user_0038,2024-01-10 14:58:17.037410721,61.67,0.0,0.0,0.004921013231688608,0.0019684052926754432,low_risk,[]
txn_001091,user_0038,2024-01-15 13:22:49.910436829,80.63,0.0,0.0,0.03356851747564762,0.013427406990259048,low_risk,[]
txn_001136,user_0038,2024-01-16 00:32:32.289163243,86.2,0.1,0.0,0.035296029257278205,0.04911841170291128,low_risk,['increasing_sequence']
txn_001143,user_0038,2024-01-16 03:14:28.072144408,58.45,0.0,0.0,0.002194877200136491,0.0008779508800545965,low_risk,[]
txn_001240,user_0038,2024-01-17 10:54:12.758416155,47.86,0.0,0.0,0.0007609411766371078,0.00030437647065484314,low_risk,[]
txn_001244,user_0038,2024-01-17 11:49:22.765224098,120.59,0.0,0.019486523192645214,0.18340593664565738,0.07823400545642425,low_risk,[]
txn_001290,user_0038,2024-01-18 00:36:41.968657961,56.01,0.0,0.0,0.0006284635378974015,0.0002513854151589606,low_risk,[]
txn_001637,user_0038,2024-01-22 07:56:50.592605117,39.51,0.0,0.0,0.002048966278121652,0.0008195865112486609,low_risk,[]
txn_001678,user_0038,2024-01-22 23:11:31.752930073,19.34,0.0,0.0,0.005526507969920203,0.0022106031879680814,low_risk,[]
txn_002217,user_0038,2024-01-30 14:35:56.299060298,36.53,0.0,0.0,0.000672493878275689,0.0002689975513102756,low_risk,[]
txn_003046,user_0038,2024-02-09 23:21:09.784943089,41.2,0.1,0.0,0.0008419995929368722,0.03533679983717475,low_risk,['increasing_sequence']
txn_003078,user_0038,2024-02-10 13:04:40.283929992,116.5,0.1,0.0310376213592233,0.19738460434028646,0.1217132470759204,low_risk,['increasing_sequence']
txn_003107,user_0038,2024-02-10 23:55:05.969661007,48.95,0.0,0.0,0.0019424940151342588,0.0007769976060537035,low_risk,[]
txn_003206,user_0038,2024-02-12 05:22:50.636233296,105.9,0.0,0.006128702757916237,0.6476948628134717,0.26061012081486773,low_risk,[]
txn_003298,user_0038,2024-02-13 10:42:51.926030116,148.25,0.1,6.460446638638651e-05,0.8908588781205204,0.39135970236480483,low_risk,['increasing_sequence']
txn_003305,user_0038,2024-02-13 13:01:12.323504461,201.2,0.1,0.029892538750022023,0.9895856739108619,0.43830740425185033,medium_risk,['increasing_sequence']
txn_003401,user_0038,2024-02-14 18:23:24.339058662,264.74,0.1,0.05981092558278698,0.9997077660376696,0.4498358378107646,medium_risk,['increasing_sequence']
txn_003498,user_0038,2024-02-16 04:26:24.867545766,47.71,0.0,0.0,4.987704447546021e-05,1.9950817790184086e-05,low_risk,[]
txn_003681,user_0038,2024-02-18 19:28:41.633025517,71.48,0.0,0.0,0.002314489272933605,0.000925795709173442,low_risk,[]
txn_003927,user_0038,2024-02-21 22:35:21.591277832,44.31,0.0,0.0,0.0005254228708479474,0.00021016914833917895,low_risk,[]
txn_004435,user_0038,2024-02-28 19:13:05.551394668,79.93,0.0,0.0,0.01778501240003386,0.0071140049600135445,low_risk,[]
txn_004467,user_0038,2024-02-29 09:06:29.646746320,98.56,0.1,0.0,0.027730046499215774,0.046092018599686306,low_risk,['increasing_sequence']
txn_004471,user_0038,2024-02-29 09:48:34.863265077,121.48,0.1,0.0,0.17213464700794157,0.10385385880317663,low_risk,['increasing_sequence']
txn_000484,user_0039,2024-01-07 10:36:24.564774972,91.76,0.0,0.0,0.01682555061640473,0.006730220246561893,low_risk,[]
txn_000562,user_0039,2024-01-08 11:12:22.829837857,69.58,0.0,0.0,0.015482595040622089,0.006193038016248836,low_risk,[]
txn_000571,user_0039,2024-01-08 13:47:15.607159606,73.05,0.0,0.0,0.09402310927691962,0.03760924371076785,low_risk,[]
txn_000719,user_0039,2024-01-10 08:10:20.221896585,66.83,0.0,0.0,0.08008462703948373,0.03203385081579349,low_risk,[]
txn_000973,user_0039,2024-01-13 21:42:32.989482436,63.01,0.0,0.0,0.043682056129600785,0.017472822451840314,low_risk,[]
txn_001229,user_0039,2024-01-17 09:01:59.984241082,64.17,0.0,0.0,0.07424227530254471,0.029696910121017883,low_risk,[]
txn_001391,user_0039,2024-01-19 14:24:12.607041827,43.59,0.0,0.0,0.022300370136669124,0.00892014805466765,low_risk,[]
txn_001876,user_0039,2024-01-26 00:05:40.004186727,88.57,0.0,0.001195801789401224,0.25221684072396916,0.10118568673693797,low_risk,[]
txn_002065,user_0039,2024-01-28 06:52:04.012193477,124.0,0.1,0.0,0.9729632303966765,0.4241852921586706,medium_risk,['increasing_sequence']
txn_002100,user_0039,2024-01-28 19:44:04.554480171,168.29,0.1,0.010626533831950424,0.9994070637716689,0.4374194589666552,medium_risk,['increasing_sequence']
txn_002623,user_0039,2024-02-04 10:59:17.140813419,221.43,0.1,0.029817670164741746,0.9994307063929954,0.4422267000983836,medium_risk,['increasing_sequence']
txn_003121,user_0039,2024-02-11 04:01:34.343054426,51.64,0.0,0.0,0.0005755748057195296,0.00023022992228781186,low_risk,[]
txn_003639,user_0039,2024-02-18 03:48:36.560181784,76.05,0.0,0.0,0.0028421745440177747,0.0011368698176071098,low_risk,[]
txn_003818,user_0039,2024-02-20 15:57:19.825881518,85.35,0.1,0.0,0.024156584551534847,0.04466263382061394,low_risk,['increasing_sequence']
txn_003944,user_0039,2024-02-22 04:56:14.499757795,70.41,0.0,0.0,0.0025278872972881194,0.0010111549189152477,low_risk,[]
txn_004001,user_0039,2024-02-22 22:12:08.635311084,28.16,0.0,0.0,0.0006435879793687309,0.0002574351917474924,low_risk,[]
txn_004141,user_0039,2024-02-24 23:39:49.957263451,76.96,0.0,0.027485795454545454,0.05576854809947422,0.029178868103426053,low_risk,[]
txn_004146,user_0039,2024-02-25 02:29:25.959847314,65.34,0.0,0.0,0.0017760324554782555,0.0007104129821913022,low_risk,[]
txn_004495,user_0039,2024-02-29 16:31:00.953084781,67.7,0.0,0.0,0.0010681171823455908,0.00042724687293823634,low_risk,[]
txn_000318,user_0040,2024-01-05 05:01:49.955731327,86.71,0.0,0.0,0.01599508226562402,0.006398032906249608,low_risk,[]
txn_000688,user_0040,2024-01-09 22:00:45.231259469,98.36,0.0,0.0,0.0657176372052449,0.02628705488209796,low_risk,[]
txn_000888,user_0040,2024-01-12 15:03:40.904612187,56.68,0.0,0.0,0.01386501751960679,0.005546007007842716,low_risk,[]
txn_001169,user_0040,2024-01-16 13:22:12.407907877,77.88,0.0,0.0,0.08941181895341567,0.03576472758136627,low_risk,[]
txn_001206,user_0040,2024-01-17 00:57:32.791748055,72.91,0.0,0.0,0.129848729202965,0.051939491681186,low_risk,[]
txn_001422,user_0040,2024-01-19 23:42:09.378280639,61.1,0.0,0.0,0.02136800618777446,0.008547202475109785,low_risk,[]
txn_001537,user_0040,2024-01-21 04:42:50.862003639,957.12,0.5,0.7004448340709528,0.9999467184017954,0.7500898958784563,high_risk,"['jump_from_previous', 'high_vs_average']"
txn_001589,user_0040,2024-01-21 16:27:47.949519507,55.9,0.0,0.0,0.0009052541109255054,0.0003621016443702022,low_risk,[]
txn_001855,user_0040,2024-01-25 14:26:34.035874256,55.66,0.0,0.0,0.0008722275567534597,0.0003488910227013839,low_risk,[]
txn_002028,user_0040,2024-01-27 19:23:12.250875909,63.56,0.0,0.0,0.0010002312275772902,0.0004000924910309161,low_risk,[]
txn_002303,user_0040,2024-01-31 09:31:12.148515080,85.2,0.1,0.0,0.0009903989263225436,0.035396159570529016,low_risk,['increasing_sequence']
txn_002463,user_0040,2024-02-02 14:00:57.746414727,68.48,0.0,0.0,0.0006898812144189015,0.0002759524857675606,low_risk,[]
txn_002589,user_0040,2024-02-04 00:22:40.905561171,59.62,0.0,0.0,0.0006898812144189015,0.0002759524857675606,low_risk,[]
