transaction_id,user_id,transaction_time,amount,transaction_type,merchant_id,country,device_id,is_anomaly
txn_000812,user_0143,2024-01-11 11:52:13.344552613,63.16,purchase,mrc_1856,CA,dev_121390,0
txn_000813,user_0037,2024-01-11 11:52:49.483163406,37.42,payment,mrc_1467,US,dev_183988,0
txn_000814,user_0180,2024-01-11 12:31:17.018967544,17.92,payment,mrc_7513,DE,dev_275394,0
txn_000815,user_0000,2024-01-11 12:39:56.286265991,5647.38,purchase,mrc_7621,IT,dev_281322,1
txn_000816,user_0123,2024-01-11 13:10:29.243981315,63.22,purchase,mrc_2472,FR,dev_491106,0
txn_000817,user_0100,2024-01-11 13:17:07.065628601,197.23,payment,mrc_3667,GB,dev_643081,0
txn_000818,user_0128,2024-01-11 13:21:52.809861881,76.06,withdrawal,mrc_6396,PL,dev_669053,0
txn_000819,user_0054,2024-01-11 14:01:09.392845287,5723.27,purchase,mrc_1325,CA,dev_228719,1
txn_000820,user_0033,2024-01-11 14:05:56.473301815,269.47,purchase,mrc_8421,IT,dev_422074,1
txn_000821,user_0004,2024-01-11 14:52:55.315253032,331.72,purchase,mrc_8160,DE,dev_168708,0
txn_000822,user_0150,2024-01-11 15:10:39.897286594,77.42,purchase,mrc_1550,US,dev_139544,0
txn_000823,user_0030,2024-01-11 16:03:10.181612093,52.35,purchase,mrc_6708,IT,dev_263321,0
txn_000824,user_0178,2024-01-11 16:04:02.123666980,37.81,purchase,mrc_6571,US,dev_706543,0
txn_000825,user_0131,2024-01-11 16:17:42.779857086,80.74,purchase,mrc_4624,DE,dev_270545,0
txn_000826,user_0167,2024-01-11 16:18:06.567672301,34.51,purchase,mrc_6109,FR,dev_606400,0
txn_000827,user_0088,2024-01-11 16:22:33.700955150,40.19,purchase,mrc_3694,IT,dev_918157,0
txn_000828,user_0031,2024-01-11 16:30:47.401157161,153.8,withdrawal,mrc_8808,GB,dev_400819,0
txn_000829,user_0198,2024-01-11 17:04:21.439015266,34.54,payment,mrc_7841,IT,dev_496956,0
txn_000830,user_0090,2024-01-11 17:13:30.760617320,48.13,purchase,mrc_5232,BR,dev_704432,0
txn_000831,user_0099,2024-01-11 17:43:40.000692653,122.72,withdrawal,mrc_9268,RU,dev_104267,0
txn_000832,user_0090,2024-01-11 17:49:42.494781847,88.67,payment,mrc_2666,BR,dev_704432,0
txn_000833,user_0158,2024-01-11 19:23:55.339403431,108.58,payment,mrc_1898,IN,dev_338326,0
txn_000834,user_0172,2024-01-11 19:27:55.783499576,92.3,payment,mrc_6230,US,dev_663974,0
txn_000835,user_0136,2024-01-11 19:31:39.026274048,55.15,purchase,mrc_6689,IN,dev_862579,0
txn_000836,user_0137,2024-01-11 19:40:01.930038188,33.97,purchase,mrc_9802,IN,dev_384439,0
txn_000837,user_0036,2024-01-11 19:41:33.437975700,34.18,withdrawal,mrc_6782,GB,dev_305262,0
txn_000838,user_0031,2024-01-11 20:39:15.065874173,122.58,purchase,mrc_6427,GB,dev_400819,0
txn_000839,user_0041,2024-01-11 21:17:39.896282668,32.38,purchase,mrc_9643,FR,dev_793260,0
txn_000840,user_0138,2024-01-11 21:45:55.871181841,276.81,withdrawal,mrc_3748,IT,dev_670415,0
txn_000841,user_0121,2024-01-11 21:47:11.897926917,95.99,purchase,mrc_3997,GB,dev_581381,0
txn_000842,user_0196,2024-01-11 22:46:45.230305884,85.27,purchase,mrc_4289,GB,dev_520735,0
txn_000843,user_0199,2024-01-11 23:14:45.578668567,46.79,purchase,mrc_8528,DE,dev_506218,0
txn_000844,user_0144,2024-01-11 23:41:39.924851783,127.52,purchase,mrc_8086,US,dev_431862,0
txn_000845,user_0057,2024-01-11 23:46:48.249236977,24.51,purchase,mrc_1381,CA,dev_761158,0
txn_000846,user_0116,2024-01-11 23:50:23.503250911,48.31,purchase,mrc_9840,JP,dev_194702,0
txn_000847,user_0144,2024-01-12 00:11:28.092520383,118.87,purchase,mrc_8086,US,dev_431862,0
txn_000848,user_0046,2024-01-12 01:09:42.727818633,17.76,purchase,mrc_8604,RU,dev_565935,0
txn_000849,user_0079,2024-01-12 01:20:55.673088803,46.49,purchase,mrc_1763,FR,dev_392734,0
txn_000850,user_0018,2024-01-12 01:24:23.050833820,87.13,purchase,mrc_9439,FR,dev_534072,0
txn_000851,user_0169,2024-01-12 01:27:02.777514798,49.11,withdrawal,mrc_8902,MX,dev_169030,0
txn_000852,user_0026,2024-01-12 01:36:07.861237385,21.28,purchase,mrc_9408,FR,dev_276791,0
txn_000853,user_0144,2024-01-12 02:18:37.843488774,121.33,payment,mrc_9154,US,dev_431862,0
txn_000854,user_0131,2024-01-12 02:21:36.334563689,107.96,purchase,mrc_4080,DE,dev_270545,0
txn_000855,user_0030,2024-01-12 03:20:49.494080447,72.89,purchase,mrc_7644,IT,dev_263321,0
txn_000856,user_0100,2024-01-12 04:04:26.230357118,169.77,payment,mrc_5638,GB,dev_643081,0
txn_000857,user_0031,2024-01-12 04:29:44.239920690,164.75,transfer,mrc_8808,GB,dev_400819,0
txn_000858,user_0034,2024-01-12 04:55:36.653607914,34.65,payment,mrc_2382,GB,dev_379300,0
txn_000859,user_0041,2024-01-12 06:02:43.019030327,48.46,purchase,mrc_5144,FR,dev_793260,0
txn_000860,user_0110,2024-01-12 06:33:48.199547440,43.52,purchase,mrc_1898,JP,dev_758021,0
txn_000861,user_0155,2024-01-12 07:26:00.694147969,76.61,purchase,mrc_4060,FR,dev_681661,0
txn_000862,user_0001,2024-01-12 07:29:00.732403646,48.1,payment,mrc_9339,DE,dev_785024,0
txn_000863,user_0004,2024-01-12 07:44:44.096789917,127.72,purchase,mrc_2169,DE,dev_168708,0
txn_000864,user_0048,2024-01-12 07:46:29.561713917,4082.83,payment,mrc_1776,FR,dev_786278,1
txn_000865,user_0111,2024-01-12 07:46:51.119690267,214.31,purchase,mrc_8987,DE,dev_824486,0
txn_000866,user_0028,2024-01-12 08:06:10.631794856,16.04,purchase,mrc_4577,IN,dev_743865,0
txn_000867,user_0198,2024-01-12 08:14:14.973426462,37.01,purchase,mrc_7841,IT,dev_496956,0
txn_000868,user_0176,2024-01-12 08:24:57.875729643,43.97,payment,mrc_9431,US,dev_354405,0
txn_000869,user_0057,2024-01-12 08:36:04.166095750,34.55,payment,mrc_1490,CA,dev_761158,0
txn_000870,user_0076,2024-01-12 08:37:57.940494924,45.27,withdrawal,mrc_6609,FR,dev_986288,0
txn_000871,user_0109,2024-01-12 08:47:24.946077234,26.96,transfer,mrc_6874,CN,dev_681298,0
txn_000872,user_0125,2024-01-12 08:48:12.521517911,9.03,purchase,mrc_8457,FR,dev_268514,0
txn_000873,user_0142,2024-01-12 10:06:46.023682842,53.0,purchase,mrc_6180,US,dev_811663,0
txn_000874,user_0019,2024-01-12 10:12:14.712190355,81.12,purchase,mrc_1089,DE,dev_356102,0
txn_000875,user_0057,2024-01-12 10:20:54.264702696,296.47,withdrawal,mrc_1039,CA,dev_761158,1
txn_000876,user_0030,2024-01-12 10:52:28.599830407,58.84,purchase,mrc_1160,IT,dev_263321,0
txn_000877,user_0135,2024-01-12 11:15:42.300096893,59.86,purchase,mrc_7168,DE,dev_329595,0
txn_000878,user_0179,2024-01-12 11:49:41.405566993,17.58,purchase,mrc_4941,ES,dev_449253,0
txn_000879,user_0104,2024-01-12 11:53:03.042067979,63.46,purchase,mrc_2640,ES,dev_626174,0
txn_000880,user_0000,2024-01-12 12:21:59.300755066,46.98,purchase,mrc_7621,NL,dev_281322,0
txn_000881,user_0049,2024-01-12 12:22:07.320943543,36.55,purchase,mrc_6866,FR,dev_756716,0
txn_000882,user_0113,2024-01-12 12:32:30.794064619,65.26,purchase,mrc_3192,GB,dev_454695,0
txn_000883,user_0151,2024-01-12 13:24:26.401863422,128.55,payment,mrc_9518,MX,dev_688185,0
txn_000884,user_0019,2024-01-12 13:55:51.067447044,65.74,purchase,mrc_4272,DE,dev_356102,0
txn_000885,user_0011,2024-01-12 13:57:22.582572097,40.06,purchase,mrc_5475,FR,dev_250275,0
txn_000886,user_0111,2024-01-12 14:07:37.626928788,169.56,transfer,mrc_6658,DE,dev_824486,0
txn_000887,user_0198,2024-01-12 14:32:16.294999220,48.67,withdrawal,mrc_9176,IT,dev_496956,0
txn_000888,user_0040,2024-01-12 15:03:40.904612187,56.68,purchase,mrc_4414,DE,dev_763249,0
txn_000889,user_0183,2024-01-12 15:37:47.728244028,48.75,payment,mrc_5566,ES,dev_427912,0
txn_000890,user_0083,2024-01-12 16:14:09.949766658,31.42,purchase,mrc_5040,CN,dev_704450,0
txn_000891,user_0089,2024-01-12 16:50:52.189349259,100.82,purchase,mrc_3255,GB,dev_154564,0
txn_000892,user_0000,2024-01-12 17:04:01.786579911,82.16,payment,mrc_5737,NL,dev_281322,0
txn_000893,user_0081,2024-01-12 17:20:23.986034120,32.29,purchase,mrc_9169,PL,dev_707774,0
txn_000894,user_0058,2024-01-12 17:30:37.240995639,29.79,payment,mrc_5126,US,dev_793227,0
txn_000895,user_0034,2024-01-12 17:54:39.985855212,52.21,purchase,mrc_5100,GB,dev_379300,0
txn_000896,user_0150,2024-01-12 18:00:24.355965696,89.54,withdrawal,mrc_7291,US,dev_139544,0
txn_000897,user_0078,2024-01-12 18:24:47.921069151,17.11,purchase,mrc_1368,DE,dev_986119,0
txn_000898,user_0088,2024-01-12 18:25:38.021828191,41.21,payment,mrc_3694,IT,dev_918157,0
txn_000899,user_0079,2024-01-12 19:29:39.308397679,38.57,purchase,mrc_1763,FR,dev_392734,0
txn_000900,user_0073,2024-01-12 19:36:53.007545907,40.69,purchase,mrc_5488,CN,dev_866813,0
txn_000901,user_0044,2024-01-12 19:37:54.107693929,22.84,purchase,mrc_8155,BR,dev_176043,0
txn_000902,user_0112,2024-01-12 19:38:58.867743756,99.69,purchase,mrc_4394,IN,dev_647866,0
txn_000903,user_0187,2024-01-12 20:51:44.752088327,35.09,withdrawal,mrc_5612,FR,dev_943069,0
txn_000904,user_0052,2024-01-12 21:32:56.894207758,82.47,withdrawal,mrc_1957,CN,dev_926596,0
txn_000905,user_0176,2024-01-12 21:38:44.085973084,65.46,withdrawal,mrc_9431,US,dev_354405,0
txn_000906,user_0013,2024-01-12 21:40:17.281651441,86.39,withdrawal,mrc_3349,MX,dev_965706,0
txn_000907,user_0126,2024-01-12 22:34:54.335193110,25.43,purchase,mrc_2895,RU,dev_408162,0
txn_000908,user_0138,2024-01-12 22:56:48.505681963,346.17,payment,mrc_3320,IT,dev_670415,0
txn_000909,user_0149,2024-01-12 23:22:54.311295073,22.46,purchase,mrc_6837,DE,dev_777095,0
txn_000910,user_0112,2024-01-12 23:26:44.355718292,112.54,purchase,mrc_2770,IN,dev_647866,0
txn_000911,user_0137,2024-01-12 23:26:52.048220324,30.16,purchase,mrc_7862,IN,dev_384439,0
txn_000912,user_0160,2024-01-13 00:14:56.066888600,80.52,withdrawal,mrc_8211,BR,dev_932446,0
txn_000913,user_0102,2024-01-13 00:17:49.475233703,119.56,withdrawal,mrc_2134,JP,dev_233145,0
txn_000914,user_0028,2024-01-13 00:23:23.983187302,27.23,purchase,mrc_3708,IN,dev_743865,0
txn_000915,user_0199,2024-01-13 00:45:41.074220496,57.44,purchase,mrc_1977,DE,dev_506218,0
txn_000916,user_0182,2024-01-13 01:00:55.595170625,85.13,purchase,mrc_6066,MX,dev_978161,0
txn_000917,user_0170,2024-01-13 01:13:31.301962892,22.94,purchase,mrc_4329,ES,dev_674267,0
txn_000918,user_0046,2024-01-13 02:05:50.818690232,20.52,purchase,mrc_8604,RU,dev_565935,0
txn_000919,user_0035,2024-01-13 02:14:03.998152048,56.07,purchase,mrc_9858,NL,dev_149855,0
txn_000920,user_0063,2024-01-13 02:17:20.024310490,40.55,purchase,mrc_2772,GB,dev_321655,0
txn_000921,user_0199,2024-01-13 02:44:08.597080939,45.49,withdrawal,mrc_6782,DE,dev_506218,0
txn_000922,user_0080,2024-01-13 02:51:50.094416115,49.51,purchase,mrc_9383,US,dev_149548,0
txn_000923,user_0061,2024-01-13 04:09:51.064274389,98.75,purchase,mrc_4705,IT,dev_350267,0
txn_000924,user_0174,2024-01-13 04:30:07.011175499,733.92,purchase,mrc_4237,US,dev_624267,1
txn_000925,user_0148,2024-01-13 05:45:44.639587952,24.33,purchase,mrc_7639,US,dev_481048,0
txn_000926,user_0125,2024-01-13 05:52:38.057242702,21.32,purchase,mrc_9285,FR,dev_268514,0
txn_000927,user_0044,2024-01-13 06:17:11.756395836,17.55,purchase,mrc_8042,BR,dev_176043,0
txn_000928,user_0059,2024-01-13 06:47:48.269194778,168.68,purchase,mrc_4764,US,dev_323460,1
txn_000929,user_0190,2024-01-13 07:03:53.822247796,222.93,withdrawal,mrc_4825,NL,dev_800230,0
txn_000930,user_0139,2024-01-13 08:07:10.787702478,45.63,purchase,mrc_1067,CN,dev_613879,0
txn_000931,user_0081,2024-01-13 09:15:03.449755507,14.63,purchase,mrc_4435,PL,dev_707774,0
txn_000932,user_0100,2024-01-13 09:39:13.533905818,219.41,purchase,mrc_6406,GB,dev_643081,0
txn_000933,user_0093,2024-01-13 10:34:43.138873956,328.97,purchase,mrc_9793,NL,dev_145864,1
txn_000934,user_0030,2024-01-13 10:35:19.678409146,55.05,purchase,mrc_8062,IT,dev_263321,0
txn_000935,user_0016,2024-01-13 10:59:51.100134880,3299.99,purchase,mrc_7098,IN,dev_694538,1
txn_000936,user_0049,2024-01-13 11:07:56.132155911,18.88,purchase,mrc_4386,FR,dev_756716,0
txn_000937,user_0131,2024-01-13 11:09:30.513835501,59.88,purchase,mrc_4673,DE,dev_270545,0
txn_000938,user_0150,2024-01-13 11:54:56.953052699,65.09,purchase,mrc_9888,US,dev_139544,0
txn_000939,user_0179,2024-01-13 11:57:41.543986740,18.62,purchase,mrc_9687,ES,dev_449253,0
txn_000940,user_0148,2024-01-13 12:30:44.198229001,29.13,withdrawal,mrc_5909,US,dev_481048,0
txn_000941,user_0174,2024-01-13 12:31:16.783821816,42.6,transfer,mrc_6707,US,dev_624267,0
txn_000942,user_0041,2024-01-13 12:34:00.163737203,58.92,purchase,mrc_5144,FR,dev_793260,0
txn_000943,user_0015,2024-01-13 13:34:31.027085679,19.67,purchase,mrc_1852,DE,dev_377800,0
txn_000944,user_0165,2024-01-13 13:48:44.379148106,148.62,purchase,mrc_2633,GB,dev_450186,0
txn_000945,user_0049,2024-01-13 13:49:07.988126009,22.36,purchase,mrc_6866,FR,dev_756716,0
txn_000946,user_0030,2024-01-13 14:03:19.264619933,43.69,purchase,mrc_7644,IT,dev_263321,0
txn_000947,user_0068,2024-01-13 14:17:03.016271295,96.65,payment,mrc_9621,US,dev_109654,0
txn_000948,user_0089,2024-01-13 14:24:34.254898584,110.84,purchase,mrc_6264,GB,dev_154564,0
txn_000949,user_0118,2024-01-13 14:49:51.541490800,34.62,purchase,mrc_8516,PL,dev_765830,0
txn_000950,user_0129,2024-01-13 15:08:21.876669616,83.51,withdrawal,mrc_7716,NL,dev_987564,0
txn_000951,user_0028,2024-01-13 16:07:08.244630636,19.61,purchase,mrc_4577,IN,dev_743865,0
txn_000952,user_0074,2024-01-13 16:37:20.088684189,437.3,purchase,mrc_1076,IT,dev_767079,1
txn_000953,user_0011,2024-01-13 16:54:25.876791431,42.43,payment,mrc_5508,FR,dev_250275,0
txn_000954,user_0002,2024-01-13 16:57:06.895409352,88.79,purchase,mrc_6684,US,dev_840484,0
txn_000955,user_0061,2024-01-13 17:02:29.848200922,139.76,purchase,mrc_2958,IT,dev_350267,0
txn_000956,user_0147,2024-01-13 17:08:01.045891945,35.76,purchase,mrc_4079,IT,dev_100466,0
txn_000957,user_0197,2024-01-13 17:13:56.194876097,100.06,purchase,mrc_4284,RU,dev_494939,0
txn_000958,user_0100,2024-01-13 17:31:15.279136533,139.16,purchase,mrc_8192,GB,dev_643081,0
txn_000959,user_0195,2024-01-13 18:01:03.785672990,74.83,purchase,mrc_4056,FR,dev_495433,0
txn_000960,user_0199,2024-01-13 18:01:17.713412431,55.18,purchase,mrc_8528,DE,dev_506218,0
txn_000961,user_0109,2024-01-13 18:15:52.473355189,22.42,purchase,mrc_7674,CN,dev_681298,0
txn_000962,user_0084,2024-01-13 18:17:41.711527748,22.81,purchase,mrc_3666,PL,dev_897900,0
txn_000963,user_0165,2024-01-13 18:30:06.373698114,114.74,purchase,mrc_9734,GB,dev_450186,0
txn_000964,user_0184,2024-01-13 18:59:57.058884837,247.84,purchase,mrc_3033,DE,dev_200963,0
txn_000965,user_0135,2024-01-13 19:13:25.432209922,67.97,purchase,mrc_5899,DE,dev_329595,0
txn_000966,user_0172,2024-01-13 20:25:13.364795092,61.56,purchase,mrc_8113,US,dev_663974,0
txn_000967,user_0168,2024-01-13 20:38:07.864685332,13.37,purchase,mrc_7047,ES,dev_807983,0
txn_000968,user_0113,2024-01-13 20:40:58.049963941,49.28,purchase,mrc_7544,GB,dev_454695,0
txn_000969,user_0167,2024-01-13 20:59:53.281948378,39.39,withdrawal,mrc_6109,FR,dev_606400,0
txn_000970,user_0115,2024-01-13 21:03:34.699442098,38.47,purchase,mrc_7060,FR,dev_180856,0
txn_000971,user_0079,2024-01-13 21:35:41.039105510,41.41,withdrawal,mrc_4703,FR,dev_392734,0
txn_000972,user_0135,2024-01-13 21:39:22.605718519,58.01,purchase,mrc_5852,DE,dev_329595,0
txn_000973,user_0039,2024-01-13 21:42:32.989482436,63.01,purchase,mrc_2257,DE,dev_717548,0
txn_000974,user_0018,2024-01-13 22:25:18.562351852,65.25,payment,mrc_9439,FR,dev_534072,0
txn_000975,user_0126,2024-01-13 22:37:25.594814229,30.14,withdrawal,mrc_9313,RU,dev_408162,0
txn_000976,user_0058,2024-01-13 23:00:35.908827935,54.81,purchase,mrc_9819,US,dev_793227,0
txn_000977,user_0008,2024-01-13 23:25:40.101990506,139.43,withdrawal,mrc_1815,IT,dev_701561,0
txn_000978,user_0142,2024-01-13 23:45:16.107470091,41.27,withdrawal,mrc_5969,US,dev_811663,0
txn_000979,user_0130,2024-01-14 00:00:26.166903429,91.63,purchase,mrc_7611,GB,dev_425066,0
txn_000980,user_0003,2024-01-14 00:21:33.180625206,48.9,purchase,mrc_5918,FR,dev_973627,0
txn_000981,user_0162,2024-01-14 00:24:49.613582789,65.91,purchase,mrc_8217,DE,dev_495721,0
txn_000982,user_0045,2024-01-14 00:57:28.062388875,26.99,purchase,mrc_2541,US,dev_568492,0
txn_000983,user_0091,2024-01-14 01:40:45.643097424,36.87,transfer,mrc_9637,DE,dev_225701,0
txn_000984,user_0030,2024-01-14 01:41:08.521124579,45.59,purchase,mrc_4888,IT,dev_263321,0
txn_000985,user_0111,2024-01-14 02:00:33.555071746,223.36,payment,mrc_4551,DE,dev_824486,0
txn_000986,user_0044,2024-01-14 02:08:05.372764387,18.96,purchase,mrc_8155,BR,dev_176043,0
txn_000987,user_0142,2024-01-14 02:09:39.267728662,77.9,purchase,mrc_4811,US,dev_811663,0
txn_000988,user_0118,2024-01-14 02:10:40.996544310,46.37,payment,mrc_8630,PL,dev_765830,0
txn_000989,user_0033,2024-01-14 02:30:44.350891726,377.26,payment,mrc_2730,IT,dev_422074,1
txn_000990,user_0125,2024-01-14 03:25:18.703781443,24.28,purchase,mrc_9385,FR,dev_268514,0
txn_000991,user_0005,2024-01-14 04:11:40.605975641,12.78,purchase,mrc_3810,BR,dev_528133,0
txn_000992,user_0195,2024-01-14 04:20:14.024033032,70.3,withdrawal,mrc_4246,FR,dev_495433,0
txn_000993,user_0109,2024-01-14 04:43:16.721055984,29.91,purchase,mrc_7674,CN,dev_681298,0
txn_000994,user_0015,2024-01-14 04:47:25.989472522,17.4,purchase,mrc_6847,DE,dev_377800,0
txn_000995,user_0108,2024-01-14 05:47:11.541443681,45.58,withdrawal,mrc_9850,US,dev_423684,0
txn_000996,user_0059,2024-01-14 06:39:34.045704499,228.92,payment,mrc_6842,US,dev_323460,1
txn_000997,user_0154,2024-01-14 06:56:42.544139678,51.02,transfer,mrc_2910,NL,dev_343626,0
txn_000998,user_0042,2024-01-14 07:32:12.950387181,66.45,purchase,mrc_2821,IT,dev_165220,0
txn_000999,user_0015,2024-01-14 07:36:49.741083959,15.45,withdrawal,mrc_6658,DE,dev_377800,0
txn_001000,user_0170,2024-01-14 08:06:08.675547748,12.67,withdrawal,mrc_9189,ES,dev_674267,0
txn_001001,user_0123,2024-01-14 08:09:13.160602089,59.69,withdrawal,mrc_9637,FR,dev_491106,0
txn_001002,user_0088,2024-01-14 08:12:10.325643308,45.97,purchase,mrc_3694,IT,dev_918157,0
txn_001003,user_0134,2024-01-14 08:33:12.222890169,80.98,purchase,mrc_7311,US,dev_224788,0
txn_001004,user_0127,2024-01-14 08:45:26.398886666,97.02,purchase,mrc_2370,US,dev_457768,1
txn_001005,user_0188,2024-01-14 08:47:25.674485786,35.65,withdrawal,mrc_9831,CA,dev_530151,1
txn_001006,user_0188,2024-01-14 08:47:43.817185852,34.81,payment,mrc_1155,CA,dev_530151,1
txn_001007,user_0149,2024-01-14 08:48:05.039647262,43.19,payment,mrc_7762,DE,dev_777095,0
txn_001008,user_0121,2024-01-14 08:53:36.974845601,184.61,transfer,mrc_7478,GB,dev_581381,0
txn_001009,user_0134,2024-01-14 08:59:32.303696081,43.81,purchase,mrc_7921,US,dev_224788,0
txn_001010,user_0188,2024-01-14 09:01:46.840509447,40.61,purchase,mrc_6380,CA,dev_530151,1
txn_001011,user_0188,2024-01-14 09:04:10.578024177,33.45,purchase,mrc_1155,CA,dev_530151,1
txn_001012,user_0188,2024-01-14 09:06:58.867376563,34.68,purchase,mrc_6737,CA,dev_530151,1
txn_001013,user_0130,2024-01-14 09:08:27.372906795,89.08,purchase,mrc_7645,GB,dev_425066,0
txn_001014,user_0172,2024-01-14 09:11:35.254611939,59.51,purchase,mrc_8113,US,dev_663974,0
txn_001015,user_0188,2024-01-14 09:17:19.537553608,35.87,purchase,mrc_6380,CA,dev_530151,1
txn_001016,user_0110,2024-01-14 09:28:17.645010532,39.92,purchase,mrc_8182,JP,dev_758021,0
txn_001017,user_0054,2024-01-14 09:50:16.851648173,64.59,purchase,mrc_1048,IT,dev_228719,0
txn_001018,user_0044,2024-01-14 09:54:12.618750585,20.69,withdrawal,mrc_8042,BR,dev_176043,0
txn_001019,user_0075,2024-01-14 10:11:22.641865519,42.4,purchase,mrc_4739,GB,dev_228165,0
txn_001020,user_0111,2024-01-14 10:30:18.238331852,208.66,purchase,mrc_4551,DE,dev_824486,0
txn_001021,user_0104,2024-01-14 11:03:16.178582186,71.73,purchase,mrc_3458,ES,dev_626174,0
txn_001022,user_0042,2024-01-14 12:02:02.496285238,55.23,purchase,mrc_2821,IT,dev_165220,0
txn_001023,user_0056,2024-01-14 12:20:56.097194788,27.17,purchase,mrc_1774,PL,dev_136136,0
txn_001024,user_0147,2024-01-14 12:24:37.666581115,50.36,purchase,mrc_2321,IT,dev_100466,1
txn_001025,user_0178,2024-01-14 12:38:19.573539612,35.82,payment,mrc_8469,US,dev_706543,0
txn_001026,user_0145,2024-01-14 12:40:07.947421908,135.07,payment,mrc_2997,BR,dev_839106,0
txn_001027,user_0061,2024-01-14 12:52:38.114737880,77.13,payment,mrc_6294,IT,dev_350267,0
txn_001028,user_0183,2024-01-14 13:41:53.508869810,43.53,purchase,mrc_6633,ES,dev_427912,0
txn_001029,user_0014,2024-01-14 14:00:44.849492356,36.88,transfer,mrc_6212,FR,dev_504424,0
txn_001030,user_0048,2024-01-14 14:10:04.936731214,56.31,transfer,mrc_7636,US,dev_786278,0
txn_001031,user_0096,2024-01-14 14:37:32.704504033,308.97,purchase,mrc_8774,IN,dev_531876,1
txn_001032,user_0051,2024-01-14 14:39:06.256333493,61.03,transfer,mrc_3717,GB,dev_971478,0
txn_001033,user_0156,2024-01-14 15:20:12.637762834,35.28,purchase,mrc_4804,US,dev_275937,0
txn_001034,user_0123,2024-01-14 15:30:48.787859749,52.67,purchase,mrc_2472,FR,dev_491106,0
txn_001035,user_0094,2024-01-14 16:01:24.234173326,75.78,purchase,mrc_3473,CN,dev_246312,0
txn_001036,user_0120,2024-01-14 16:07:35.163142575,46.83,withdrawal,mrc_5048,DE,dev_190355,0
txn_001037,user_0004,2024-01-14 16:07:46.605489890,362.55,transfer,mrc_5166,DE,dev_168708,0
txn_001038,user_0145,2024-01-14 17:32:03.984209469,165.14,withdrawal,mrc_5420,BR,dev_839106,0
txn_001039,user_0068,2024-01-14 17:39:52.686012384,105.54,purchase,mrc_9901,US,dev_109654,0
txn_001040,user_0116,2024-01-14 17:52:26.929304047,39.2,purchase,mrc_1646,JP,dev_194702,0
txn_001041,user_0062,2024-01-14 18:48:48.233960722,46.39,purchase,mrc_6091,GB,dev_385336,0
txn_001042,user_0014,2024-01-14 19:07:30.524371790,54.52,transfer,mrc_2590,FR,dev_504424,0
txn_001043,user_0193,2024-01-14 19:17:57.047773800,133.61,withdrawal,mrc_8087,JP,dev_754885,0
txn_001044,user_0076,2024-01-14 19:30:15.683912079,53.01,payment,mrc_6857,FR,dev_986288,0
txn_001045,user_0114,2024-01-14 21:13:40.393629651,13.6,purchase,mrc_5697,GB,dev_530246,0
txn_001046,user_0086,2024-01-14 21:42:29.823451363,56.11,withdrawal,mrc_1159,US,dev_547224,0
txn_001047,user_0024,2024-01-14 22:11:45.108112180,125.07,payment,mrc_7628,DE,dev_897665,0
txn_001048,user_0080,2024-01-14 22:26:04.083032964,35.09,payment,mrc_1438,US,dev_149548,0
txn_001049,user_0071,2024-01-14 23:07:59.987659259,258.13,withdrawal,mrc_6737,CN,dev_743861,1
txn_001050,user_0138,2024-01-14 23:45:42.566015928,341.71,purchase,mrc_3748,IT,dev_670415,0
txn_001051,user_0175,2024-01-15 00:22:14.734513374,83.05,purchase,mrc_5698,CA,dev_530674,0
txn_001052,user_0135,2024-01-15 00:32:04.979618500,58.84,withdrawal,mrc_5852,DE,dev_329595,0
txn_001053,user_0139,2024-01-15 00:41:59.117769427,36.43,purchase,mrc_4024,CN,dev_613879,0
txn_001054,user_0064,2024-01-15 01:06:32.143924255,63.69,purchase,mrc_5681,IN,dev_424591,0
txn_001055,user_0101,2024-01-15 01:33:44.477269819,74.47,purchase,mrc_1171,DE,dev_472623,0
txn_001056,user_0144,2024-01-15 01:49:38.318601759,151.61,purchase,mrc_8488,US,dev_431862,0
txn_001057,user_0135,2024-01-15 02:09:23.988991424,57.2,payment,mrc_4600,DE,dev_329595,0
txn_001058,user_0011,2024-01-15 02:10:11.406335854,40.1,payment,mrc_2451,FR,dev_250275,0
txn_001059,user_0070,2024-01-15 02:17:47.682789969,132.94,purchase,mrc_3095,JP,dev_490400,0
txn_001060,user_0044,2024-01-15 02:19:17.706591914,17.44,purchase,mrc_6342,BR,dev_176043,0
txn_001061,user_0166,2024-01-15 02:20:35.412635112,112.47,payment,mrc_6210,IN,dev_702052,0
txn_001062,user_0178,2024-01-15 02:46:27.559685269,37.94,purchase,mrc_9782,US,dev_706543,0
txn_001063,user_0078,2024-01-15 03:30:37.760697001,73.34,purchase,mrc_3679,DE,dev_986119,0
txn_001064,user_0112,2024-01-15 03:34:58.596372857,91.92,payment,mrc_1609,IN,dev_647866,0
txn_001065,user_0111,2024-01-15 03:41:24.944213811,173.66,withdrawal,mrc_9380,DE,dev_824486,0
txn_001066,user_0010,2024-01-15 04:51:03.139625911,44.62,purchase,mrc_3890,ES,dev_554513,0
txn_001067,user_0104,2024-01-15 04:59:25.403925077,76.5,purchase,mrc_6595,ES,dev_626174,0
txn_001068,user_0114,2024-01-15 05:30:05.387999465,14.13,purchase,mrc_9779,GB,dev_530246,0
txn_001069,user_0165,2024-01-15 06:27:44.224914390,139.35,purchase,mrc_1941,GB,dev_450186,0
